trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,trip_direction_name,trip_sort
1479090,D,6,2-AIRPORT,,1,422D,shp-D-12,1,1,Eastbound,37320
48100,D,2,2-AIRPORT,,1,521D,shp-D-10,1,1,Eastbound,62340
714100,D,2,2-AIRPORT,,1,523D,shp-D-10,1,1,Eastbound,66000
523080,D,4,2-AIRPORT,,1,126D,shp-D-12,1,1,Eastbound,73560
677020,D,3,2-AIRPORT,,1,126D,shp-D-10,1,1,Eastbound,49140
1303070,D,1,2-AIRPORT,,1,221D,shp-D-01,1,1,Eastbound,20160
2601090,D,6,2-AIRPORT,,1,422D,shp-D-12,1,1,Eastbound,58920
3154080,D,4,2-AIRPORT,,1,124D,shp-D-10,1,1,Eastbound,69660
1175100,D,2,2-AIRPORT,,1,522D,shp-D-10,1,1,Eastbound,26520
427010,D,5,2-AIRPORT,,1,323D,shp-D-12,1,1,Eastbound,66180
374090,D,6,2-AIRPORT,,1,423D,shp-D-12,1,1,Eastbound,66180
1228100,D,2,2-AIRPORT,,1,523D,shp-D-10,1,1,Eastbound,55140
1729080,D,4,2-AIRPORT,,1,124D,shp-D-10,1,1,Eastbound,45660
1138080,D,4,2-AIRPORT,,1,123D,shp-D-10,1,1,Eastbound,63540
2281010,D,5,2-AIRPORT,,1,322D,shp-D-12,1,1,Eastbound,37320
1192090,D,6,2-AIRPORT,,1,422D,shp-D-12,1,1,Eastbound,48120
3174090,D,6,2-AIRPORT,,1,421D,shp-D-01,1,1,Eastbound,20160
4524020,D,3,2-AIRPORT,,1,126D,shp-D-10,1,1,Eastbound,61620
2831020,D,3,2-AIRPORT,,1,126D,shp-D-10,1,1,Eastbound,38460
1156070,D,1,2-AIRPORT,,1,223D,shp-D-12,1,1,Eastbound,44520
1891100,D,2,2-AIRPORT,,1,523D,shp-D-12,1,1,Eastbound,77160
3521080,D,4,2-AIRPORT,,1,122D,shp-D-10,1,1,Eastbound,65820
507080,D,4,2-AIRPORT,,1,125D,shp-D-10,1,1,Eastbound,54480
107080,D,4,2-AIRPORT,,1,121D,shp-D-09,1,1,Eastbound,17700
2704010,D,5,2-AIRPORT,,1,322D,shp-D-12,1,1,Eastbound,69780
2810070,D,1,2-AIRPORT,,1,223D,shp-D-12,1,1,Eastbound,33780
2276020,D,3,2-AIRPORT,,1,121D,shp-D-10,1,1,Eastbound,58020
1181100,D,2,2-AIRPORT,,1,521D,shp-D-12,1,1,Eastbound,73440
2433020,D,3,2-AIRPORT,,1,125D,shp-D-10,1,1,Eastbound,33000
815020,D,3,2-AIRPORT,,1,121D,shp-D-10,1,1,Eastbound,47460
2237080,D,4,2-AIRPORT,,1,123D,shp-D-10,1,1,Eastbound,29220
1141090,D,6,2-AIRPORT,,1,423D,shp-D-12,1,1,Eastbound,23160
2274100,D,2,2-AIRPORT,,1,523D,shp-D-10,1,1,Eastbound,22980
504020,D,3,2-AIRPORT,,1,124D,shp-D-10,1,1,Eastbound,34860
1281080,D,4,2-AIRPORT,,1,125D,shp-D-10,1,1,Eastbound,22140
4556100,D,2,2-AIRPORT,,1,522D,shp-D-10,1,1,Eastbound,37140
4967080,D,4,2-EPIC CAMPUS,,0,121D,shp-D-59,1,1,Westbound,20280
4139080,D,4,2-EPIC CAMPUS,,0,126D,shp-D-59,1,1,Westbound,32640
883020,D,3,2-EPIC CAMPUS,,0,123D,shp-D-59,1,1,Westbound,57840
3540080,D,4,2-EPIC CAMPUS,,0,124D,shp-D-59,1,1,Westbound,28860
1253100,D,2,2-EPIC CAMPUS,,0,521D,shp-D-59,1,1,Westbound,25380
1517080,D,4,2-EPIC CAMPUS,,0,125D,shp-D-59,1,1,Westbound,38040
1469100,D,2,2-EPIC CAMPUS,,0,521D,shp-D-59,1,1,Westbound,57600
4708100,D,2,2-EPIC CAMPUS,,0,523D,shp-D-57,1,1,Westbound,19320
1517020,D,3,2-EPIC CAMPUS,,0,125D,shp-D-59,1,1,Westbound,38040
430020,D,3,2-EPIC CAMPUS,,0,123D,shp-D-59,1,1,Westbound,34440
3928080,D,4,2-EPIC CAMPUS,,0,123D,shp-D-59,1,1,Westbound,45300
4054080,D,4,2-EPIC CAMPUS,,0,126D,shp-D-59,1,1,Westbound,43500
1466020,D,3,2-EPIC CAMPUS,,0,126D,shp-D-59,1,1,Westbound,22020
4898020,D,3,2-EPIC CAMPUS,,0,181D,shp-D-59,1,1,Westbound,54240
1836020,D,3,2-EPIC CAMPUS,,0,122D,shp-D-59,1,1,Westbound,36240
3404080,D,4,2-EPIC CAMPUS,,0,121D,shp-D-59,1,1,Westbound,30660
185100,D,2,2-EPIC CAMPUS,,0,523D,shp-D-59,1,1,Westbound,39600
430080,D,4,2-EPIC CAMPUS,,0,123D,shp-D-59,1,1,Westbound,34440
4858080,D,4,2-EPIC CAMPUS,,0,124D,shp-D-59,1,1,Westbound,63360
4139020,D,3,2-EPIC CAMPUS,,0,126D,shp-D-59,1,1,Westbound,32640
1077020,D,3,2-EPIC CAMPUS,,0,122D,shp-D-59,1,1,Westbound,25500
73100,D,2,2-EPIC CAMPUS,,0,523D,shp-D-59,1,1,Westbound,50400
2539100,D,2,2-EPIC CAMPUS,,0,522D,shp-D-59,1,1,Westbound,64800
300080,D,4,2-EPIC CAMPUS,,0,124D,shp-D-59,1,1,Westbound,39900
2913020,D,3,2-EPIC CAMPUS,,0,124D,shp-D-59,1,1,Westbound,18480
4858020,D,3,2-EPIC CAMPUS,,0,124D,shp-D-59,1,1,Westbound,63360
1827080,D,4,2-EPIC CAMPUS,,0,123D,shp-D-59,1,1,Westbound,23700
898020,D,3,2-EPIC CAMPUS,,0,124D,shp-D-59,1,1,Westbound,50700
4885020,D,3,2-EPIC CAMPUS,,0,125D,shp-D-59,1,1,Westbound,48900
4898080,D,4,2-EPIC CAMPUS,,0,181D,shp-D-59,1,1,Westbound,54240
3404020,D,3,2-EPIC CAMPUS,,0,121D,shp-D-59,1,1,Westbound,30660
3155100,D,2,2-EPIC CAMPUS,,0,522D,shp-D-59,1,1,Westbound,32460
67100,D,2,2-EPIC CAMPUS,,0,522D,shp-D-59,1,1,Westbound,43200
632020,D,3,2-EPIC CAMPUS,,0,122D,shp-D-57,1,1,Westbound,17400
3540020,D,3,2-EPIC CAMPUS,,0,124D,shp-D-59,1,1,Westbound,28860
2721080,D,4,2-EPIC CAMPUS,,0,126D,shp-D-59,1,1,Westbound,56040
2010020,D,3,2-EPIC CAMPUS,,0,125D,shp-D-59,1,1,Westbound,61560
102020,D,3,2-EPIC CAMPUS,,0,121D,shp-D-59,1,1,Westbound,41700
2376020,D,3,2-EPIC CAMPUS,,0,122D,shp-D-59,1,1,Westbound,47100
2428080,D,4,2-EPIC CAMPUS,,0,121D,shp-D-59,1,1,Westbound,52440
1827020,D,3,2-EPIC CAMPUS,,0,123D,shp-D-59,1,1,Westbound,23700
4967020,D,3,2-EPIC CAMPUS,,0,121D,shp-D-59,1,1,Westbound,20280
4933100,D,2,2-EPIC CAMPUS,,0,523D,shp-D-59,1,1,Westbound,61200
2376080,D,4,2-EPIC CAMPUS,,0,122D,shp-D-59,1,1,Westbound,47100
2872100,D,2,2-EPIC CAMPUS,,0,522D,shp-D-59,1,1,Westbound,21780
2350080,D,4,2-EPIC CAMPUS,,0,125D,shp-D-59,1,1,Westbound,27060
2913080,D,4,2-EPIC CAMPUS,,0,124D,shp-D-59,1,1,Westbound,18480
1266080,D,4,2-EPIC CAMPUS,,0,122D,shp-D-59,1,1,Westbound,59640
883080,D,4,2-EPIC CAMPUS,,0,123D,shp-D-59,1,1,Westbound,57840
4885080,D,4,2-EPIC CAMPUS,,0,125D,shp-D-59,1,1,Westbound,48900
1466080,D,4,2-EPIC CAMPUS,,0,126D,shp-D-59,1,1,Westbound,22020
1266020,D,3,2-EPIC CAMPUS,,0,122D,shp-D-59,1,1,Westbound,59640
300020,D,3,2-EPIC CAMPUS,,0,124D,shp-D-59,1,1,Westbound,39900
2010080,D,4,2-EPIC CAMPUS,,0,125D,shp-D-59,1,1,Westbound,61560
1096100,D,2,2-EPIC CAMPUS,,0,523D,shp-D-59,1,1,Westbound,28860
664100,D,2,2-EPIC CAMPUS,,0,521D,shp-D-59,1,1,Westbound,46800
1836080,D,4,2-EPIC CAMPUS,,0,122D,shp-D-59,1,1,Westbound,36240
898080,D,4,2-EPIC CAMPUS,,0,124D,shp-D-59,1,1,Westbound,50700
102080,D,4,2-EPIC CAMPUS,,0,121D,shp-D-59,1,1,Westbound,41700
3928020,D,3,2-EPIC CAMPUS,,0,123D,shp-D-59,1,1,Westbound,45300
2428020,D,3,2-EPIC CAMPUS,,0,121D,shp-D-59,1,1,Westbound,52440
632080,D,4,2-EPIC CAMPUS,,0,122D,shp-D-57,1,1,Westbound,17400
1077080,D,4,2-EPIC CAMPUS,,0,122D,shp-D-59,1,1,Westbound,25500
2081100,D,2,2-EPIC CAMPUS,,0,521D,shp-D-59,1,1,Westbound,36060
2721020,D,3,2-EPIC CAMPUS,,0,126D,shp-D-59,1,1,Westbound,56040
4054020,D,3,2-EPIC CAMPUS,,0,126D,shp-D-59,1,1,Westbound,43500
4073100,D,2,2-EPIC CAMPUS,,0,522D,shp-D-59,1,1,Westbound,54000
2350020,D,3,2-EPIC CAMPUS,,0,125D,shp-D-59,1,1,Westbound,27060
3727020,D,3,2-MCKEE,,0,122D,shp-D-53,1,1,Westbound,82980
3727080,D,4,2-MCKEE,,0,122D,shp-D-53,1,1,Westbound,82980
3494020,D,3,2-VERONA,,0,126D,shp-D-52,1,1,Westbound,79260
1900010,D,5,2-VERONA,,0,321D,shp-D-52,1,1,Westbound,68460
36080,D,4,2-VERONA,,0,121D,shp-D-52,1,1,Westbound,65160
313090,D,6,2-VERONA,,0,423D,shp-D-52,1,1,Westbound,50400
751090,D,6,2-VERONA,,0,421D,shp-D-52,1,1,Westbound,46800
1593020,D,3,2-VERONA,,0,124D,shp-D-52,1,1,Westbound,75660
3378100,D,2,2-VERONA,,0,522D,shp-D-52,1,1,Westbound,75720
1534010,D,5,2-VERONA,,0,321D,shp-D-52,1,1,Westbound,57600
4965070,D,1,2-VERONA,,0,223D,shp-D-58,1,1,Westbound,19320
4846080,D,4,2-VERONA,,0,126D,shp-D-52,1,1,Westbound,68340
2575070,D,1,2-VERONA,,0,223D,shp-D-52,1,1,Westbound,28860
2021070,D,1,2-VERONA,,0,221D,shp-D-52,1,1,Westbound,36060
3187090,D,6,2-VERONA,,0,422D,shp-D-52,1,1,Westbound,64800
2853070,D,1,2-VERONA,,0,223D,shp-D-52,1,1,Westbound,39600
1239090,D,6,2-VERONA,,0,422D,shp-D-52,1,1,Westbound,21780
1265010,D,5,2-VERONA,,0,323D,shp-D-52,1,1,Westbound,39600
1029010,D,5,2-VERONA,,0,323D,shp-D-52,1,1,Westbound,50400
3934090,D,6,2-VERONA,,0,423D,shp-D-52,1,1,Westbound,28860
284010,D,5,2-VERONA,,0,323D,shp-D-58,1,1,Westbound,19320
1352010,D,5,2-VERONA,,0,322D,shp-D-52,1,1,Westbound,21780
1798010,D,5,2-VERONA,,0,322D,shp-D-52,1,1,Westbound,64800
540070,D,1,2-VERONA,,0,223D,shp-D-52,1,1,Westbound,50400
3678090,D,6,2-VERONA,,0,422D,shp-D-52,1,1,Westbound,75720
2158010,D,5,2-VERONA,,0,322D,shp-D-52,1,1,Westbound,54000
4862090,D,6,2-VERONA,,0,423D,shp-D-52,1,1,Westbound,72060
4846020,D,3,2-VERONA,,0,126D,shp-D-52,1,1,Westbound,68340
1258020,D,3,2-VERONA,,0,122D,shp-D-52,1,1,Westbound,72060
3771100,D,2,2-VERONA,,0,521D,shp-D-52,1,1,Westbound,68460
1916070,D,1,2-VERONA,,0,221D,shp-D-52,1,1,Westbound,25380
4949090,D,6,2-VERONA,,0,423D,shp-D-52,1,1,Westbound,61200
429070,D,1,2-VERONA,,0,221D,shp-D-52,1,1,Westbound,57600
4847070,D,1,2-VERONA,,0,222D,shp-D-52,1,1,Westbound,54000
1258080,D,4,2-VERONA,,0,122D,shp-D-52,1,1,Westbound,72060
3016010,D,5,2-VERONA,,0,321D,shp-D-52,1,1,Westbound,25380
479090,D,6,2-VERONA,,0,422D,shp-D-52,1,1,Westbound,32460
49090,D,6,2-VERONA,,0,421D,shp-D-52,1,1,Westbound,57600
907010,D,5,2-VERONA,,0,323D,shp-D-52,1,1,Westbound,28860
2808010,D,5,2-VERONA,,0,323D,shp-D-52,1,1,Westbound,61200
4169070,D,1,2-VERONA,,0,223D,shp-D-52,1,1,Westbound,72060
356070,D,1,2-VERONA,,0,222D,shp-D-52,1,1,Westbound,21780
2820010,D,5,2-VERONA,,0,322D,shp-D-52,1,1,Westbound,43200
1601010,D,5,2-VERONA,,0,322D,shp-D-52,1,1,Westbound,32460
3530090,D,6,2-VERONA,,0,423D,shp-D-58,1,1,Westbound,19320
3118010,D,5,2-VERONA,,0,323D,shp-D-52,1,1,Westbound,72060
4232090,D,6,2-VERONA,,0,422D,shp-D-52,1,1,Westbound,43200
4308090,D,6,2-VERONA,,0,421D,shp-D-52,1,1,Westbound,36060
4711070,D,1,2-VERONA,,0,221D,shp-D-52,1,1,Westbound,68460
2254010,D,5,2-VERONA,,0,322D,shp-D-52,1,1,Westbound,75720
875070,D,1,2-VERONA,,0,221D,shp-D-52,1,1,Westbound,46800
3858090,D,6,2-VERONA,,0,421D,shp-D-52,1,1,Westbound,25380
810010,D,5,2-VERONA,,0,321D,shp-D-52,1,1,Westbound,36060
2741070,D,1,2-VERONA,,0,222D,shp-D-52,1,1,Westbound,43200
36020,D,3,2-VERONA,,0,121D,shp-D-52,1,1,Westbound,65160
1486070,D,1,2-VERONA,,0,222D,shp-D-52,1,1,Westbound,32460
3859070,D,1,2-VERONA,,0,223D,shp-D-52,1,1,Westbound,61200
4066090,D,6,2-VERONA,,0,423D,shp-D-52,1,1,Westbound,39600
4644090,D,6,2-VERONA,,0,421D,shp-D-52,1,1,Westbound,68460
3546090,D,6,2-VERONA,,0,422D,shp-D-52,1,1,Westbound,54000
1593080,D,4,2-VERONA,,0,124D,shp-D-52,1,1,Westbound,75660
1210070,D,1,2-VERONA,,0,222D,shp-D-52,1,1,Westbound,75720
384070,D,1,2-VERONA,,0,222D,shp-D-52,1,1,Westbound,64800
1484010,D,5,2-VERONA,,0,321D,shp-D-52,1,1,Westbound,46800
3191100,D,2,2-VERONA,,0,523D,shp-D-52,1,1,Westbound,72060
3494080,D,4,2-VERONA,,0,126D,shp-D-52,1,1,Westbound,79260
1034090,D,6,2-WILLIAMSBURG,,0,421D,shp-D-56,1,1,Westbound,79320
4025010,D,5,2-WILLIAMSBURG,,0,321D,shp-D-56,1,1,Westbound,79320
3257070,D,1,2-WILLIAMSBURG,,0,221D,shp-D-56,1,1,Westbound,79320
775100,D,2,2-WILLIAMSBURG,,0,521D,shp-D-56,1,1,Westbound,79320
717090,D,6,INGERSOLL,,1,422D,shp-D-11,1,1,Eastbound,80760
434020,D,3,INGERSOLL,,1,126D,shp-D-11,1,1,Eastbound,84360
792070,D,1,INGERSOLL,,1,222D,shp-D-11,1,1,Eastbound,80760
4488010,D,5,INGERSOLL,,1,322D,shp-D-11,1,1,Eastbound,80760
434080,D,4,INGERSOLL,,1,126D,shp-D-11,1,1,Eastbound,84360
68100,D,2,INGERSOLL,,1,522D,shp-D-11,1,1,Eastbound,80760
2631080,E,4,CAPITOL SQUARE,,1,115E,shp-E-02,1,1,Eastbound,58680
3477010,E,5,CAPITOL SQUARE,,1,311E,shp-E-02,1,1,Eastbound,66000
3640080,E,4,CAPITOL SQUARE,,1,111E,shp-E-02,1,1,Eastbound,49680
4377070,E,1,CAPITOL SQUARE,,1,212E,shp-E-02,1,1,Eastbound,55200
460010,E,5,CAPITOL SQUARE,,1,312E,shp-E-02,1,1,Eastbound,55200
4494080,E,4,CAPITOL SQUARE,,1,117E,shp-E-02,1,1,Eastbound,66000
1205020,E,3,CAPITOL SQUARE,,1,111E,shp-E-02,1,1,Eastbound,37200
2230090,E,6,CAPITOL SQUARE,,1,411E,shp-E-02,1,1,Eastbound,37200
226100,E,2,CAPITOL SQUARE,,1,512E,shp-E-02,1,1,Eastbound,55200
4288090,E,6,CAPITOL SQUARE,,1,412E,shp-E-02,1,1,Eastbound,48000
1027070,E,1,CAPITOL SQUARE,,1,211E,shp-E-02,1,1,Eastbound,58800
4152100,E,2,CAPITOL SQUARE,,1,512E,shp-E-02,1,1,Eastbound,76800
1723020,E,3,CAPITOL SQUARE,,1,112E,shp-E-02,1,1,Eastbound,84000
2462080,E,4,CAPITOL SQUARE,,1,112E,shp-E-02,1,1,Eastbound,19200
2116020,E,3,CAPITOL SQUARE,,1,117E,shp-E-02,1,1,Eastbound,27780
2602090,E,6,CAPITOL SQUARE,,1,411E,shp-E-02,1,1,Eastbound,51600
3489010,E,5,CAPITOL SQUARE,,1,311E,shp-E-02,1,1,Eastbound,30000
1205080,E,4,CAPITOL SQUARE,,1,111E,shp-E-02,1,1,Eastbound,37200
1492020,E,3,CAPITOL SQUARE,,1,112E,shp-E-02,1,1,Eastbound,56880
3491020,E,3,CAPITOL SQUARE,,1,113D,shp-E-02,1,1,Eastbound,60540
3626020,E,3,CAPITOL SQUARE,,1,115E,shp-E-02,1,1,Eastbound,46200
1492080,E,4,CAPITOL SQUARE,,1,112E,shp-E-02,1,1,Eastbound,56880
2167070,E,1,CAPITOL SQUARE,,1,211E,shp-E-02,1,1,Eastbound,66000
238090,E,6,CAPITOL SQUARE,,1,412E,shp-E-02,1,1,Eastbound,55200
2740100,E,2,CAPITOL SQUARE,,1,511E,shp-E-02,1,1,Eastbound,30000
3717020,E,3,CAPITOL SQUARE,,1,113E,shp-E-02,1,1,Eastbound,39000
887090,E,6,CAPITOL SQUARE,,1,411E,shp-E-02,1,1,Eastbound,73200
359100,E,2,CAPITOL SQUARE,,1,512E,shp-E-02,1,1,Eastbound,62400
3635070,E,1,CAPITOL SQUARE,,1,211E,shp-E-02,1,1,Eastbound,37200
128090,E,6,CAPITOL SQUARE,,1,412E,shp-E-02,1,1,Eastbound,62400
4633010,E,5,CAPITOL SQUARE,,1,311E,shp-E-02,1,1,Eastbound,51600
4123070,E,1,CAPITOL SQUARE,,1,212E,shp-E-02,1,1,Eastbound,69600
4688100,E,2,CAPITOL SQUARE,,1,512E,shp-E-02,1,1,Eastbound,33600
2497020,E,3,CAPITOL SQUARE,,1,113E,shp-E-02,1,1,Eastbound,64200
2370080,E,4,CAPITOL SQUARE,,1,116E,shp-E-02,1,1,Eastbound,55140
3566010,E,5,CAPITOL SQUARE,,1,311E,shp-E-02,1,1,Eastbound,58800
3829020,E,3,CAPITOL SQUARE,,1,112E,shp-E-02,1,1,Eastbound,76800
1546020,E,3,CAPITOL SQUARE,,1,113D,shp-E-02,1,1,Eastbound,80400
610100,E,2,CAPITOL SQUARE,,1,511E,shp-E-02,1,1,Eastbound,37200
1589020,E,3,CAPITOL SQUARE,,1,112E,shp-E-02,1,1,Eastbound,31560
3038020,E,3,CAPITOL SQUARE,,1,111E,shp-E-02,1,1,Eastbound,24240
764070,E,1,CAPITOL SQUARE,,1,211E,shp-E-02,1,1,Eastbound,73200
2009090,E,6,CAPITOL SQUARE,,1,412E,shp-E-02,1,1,Eastbound,26400
1220080,E,4,CAPITOL SQUARE,,1,114E,shp-E-02,1,1,Eastbound,22680
4841100,E,2,CAPITOL SQUARE,,1,511E,shp-E-02,1,1,Eastbound,73200
3626080,E,4,CAPITOL SQUARE,,1,115E,shp-E-02,1,1,Eastbound,46200
1425080,E,4,CAPITOL SQUARE,,1,116E,shp-E-02,1,1,Eastbound,42600
2462020,E,3,CAPITOL SQUARE,,1,112E,shp-E-02,1,1,Eastbound,19200
1425020,E,3,CAPITOL SQUARE,,1,116E,shp-E-02,1,1,Eastbound,42600
4738010,E,5,CAPITOL SQUARE,,1,312E,shp-E-02,1,1,Eastbound,76800
2220010,E,5,CAPITOL SQUARE,,1,311E,shp-E-02,1,1,Eastbound,73200
4228010,E,5,CAPITOL SQUARE,,1,312E,shp-E-02,1,1,Eastbound,48000
4854020,E,3,CAPITOL SQUARE,,1,112E,shp-E-02,1,1,Eastbound,44400
2572070,E,1,CAPITOL SQUARE,,1,211E,shp-E-02,1,1,Eastbound,22800
791070,E,1,CAPITOL SQUARE,,1,212E,shp-E-02,1,1,Eastbound,26400
2019080,E,4,CAPITOL SQUARE,,1,113D,shp-E-02,1,1,Eastbound,48000
1330020,E,3,CAPITOL SQUARE,,1,113E,shp-E-02,1,1,Eastbound,51480
2502020,E,3,CAPITOL SQUARE,,1,115E,shp-E-02,1,1,Eastbound,33540
4975020,E,3,CAPITOL SQUARE,,1,115E,shp-E-02,1,1,Eastbound,20940
437070,E,1,CAPITOL SQUARE,,1,212E,shp-E-02,1,1,Eastbound,48000
4908100,E,2,CAPITOL SQUARE,,1,512E,shp-E-02,1,1,Eastbound,26400
2570020,E,3,CAPITOL SQUARE,,1,112E,shp-E-02,1,1,Eastbound,69600
4563090,E,6,CAPITOL SQUARE,,1,412E,shp-E-02,1,1,Eastbound,69600
1864010,E,5,CAPITOL SQUARE,,1,311E,shp-E-02,1,1,Eastbound,22800
624070,E,1,CAPITOL SQUARE,,1,211E,shp-E-02,1,1,Eastbound,44400
1887020,E,3,CAPITOL SQUARE,,1,117E,shp-E-02,1,1,Eastbound,40800
3529020,E,3,CAPITOL SQUARE,,1,117E,shp-E-02,1,1,Eastbound,53280
1066070,E,1,CAPITOL SQUARE,,1,211E,shp-E-02,1,1,Eastbound,80400
3038080,E,4,CAPITOL SQUARE,,1,111E,shp-E-02,1,1,Eastbound,24240
4111020,E,3,CAPITOL SQUARE,,1,111E,shp-E-02,1,1,Eastbound,62340
4929010,E,5,CAPITOL SQUARE,,1,312E,shp-E-02,1,1,Eastbound,40800
1942090,E,6,CAPITOL SQUARE,,1,411E,shp-E-02,1,1,Eastbound,58800
3717080,E,4,CAPITOL SQUARE,,1,113E,shp-E-02,1,1,Eastbound,39000
1391070,E,1,CAPITOL SQUARE,,1,212E,shp-E-02,1,1,Eastbound,76800
4975080,E,4,CAPITOL SQUARE,,1,115E,shp-E-02,1,1,Eastbound,20940
1220020,E,3,CAPITOL SQUARE,,1,114E,shp-E-02,1,1,Eastbound,22680
4623070,E,1,CAPITOL SQUARE,,1,211E,shp-E-02,1,1,Eastbound,30000
4003010,E,5,CAPITOL SQUARE,,1,311E,shp-E-02,1,1,Eastbound,80400
2927100,E,2,CAPITOL SQUARE,,1,511E,shp-E-02,1,1,Eastbound,51600
1723080,E,4,CAPITOL SQUARE,,1,112E,shp-E-02,1,1,Eastbound,84000
3829080,E,4,CAPITOL SQUARE,,1,112E,shp-E-02,1,1,Eastbound,76800
1589080,E,4,CAPITOL SQUARE,,1,112E,shp-E-02,1,1,Eastbound,31560
3059090,E,6,CAPITOL SQUARE,,1,411E,shp-E-02,1,1,Eastbound,22800
2570080,E,4,CAPITOL SQUARE,,1,112E,shp-E-02,1,1,Eastbound,69600
383070,E,1,CAPITOL SQUARE,,1,211E,shp-E-02,1,1,Eastbound,51600
1751020,E,3,CAPITOL SQUARE,,1,116E,shp-E-02,1,1,Eastbound,29700
1546080,E,4,CAPITOL SQUARE,,1,113D,shp-E-02,1,1,Eastbound,80400
3491080,E,4,CAPITOL SQUARE,,1,113D,shp-E-02,1,1,Eastbound,60540
4494020,E,3,CAPITOL SQUARE,,1,117E,shp-E-02,1,1,Eastbound,66000
1088090,E,6,CAPITOL SQUARE,,1,411E,shp-E-02,1,1,Eastbound,66000
3640020,E,3,CAPITOL SQUARE,,1,111E,shp-E-02,1,1,Eastbound,49680
3201020,E,3,CAPITOL SQUARE,,1,114E,shp-E-02,1,1,Eastbound,35400
2950010,E,5,CAPITOL SQUARE,,1,312E,shp-E-02,1,1,Eastbound,33600
2026090,E,6,CAPITOL SQUARE,,1,412E,shp-E-02,1,1,Eastbound,40800
2223100,E,2,CAPITOL SQUARE,,1,511E,shp-E-02,1,1,Eastbound,80400
4401020,E,3,CAPITOL SQUARE,,1,113E,shp-E-02,1,1,Eastbound,25980
829010,E,5,CAPITOL SQUARE,,1,311E,shp-E-02,1,1,Eastbound,37200
3529080,E,4,CAPITOL SQUARE,,1,117E,shp-E-02,1,1,Eastbound,53280
2728010,E,5,CAPITOL SQUARE,,1,312E,shp-E-02,1,1,Eastbound,26400
2370020,E,3,CAPITOL SQUARE,,1,116E,shp-E-02,1,1,Eastbound,55140
4854080,E,4,CAPITOL SQUARE,,1,112E,shp-E-02,1,1,Eastbound,44400
4401080,E,4,CAPITOL SQUARE,,1,113E,shp-E-02,1,1,Eastbound,25980
123070,E,1,CAPITOL SQUARE,,1,212E,shp-E-02,1,1,Eastbound,62400
1887080,E,4,CAPITOL SQUARE,,1,117E,shp-E-02,1,1,Eastbound,40800
1809020,E,3,CAPITOL SQUARE,,1,113D,shp-E-02,1,1,Eastbound,73200
1809080,E,4,CAPITOL SQUARE,,1,113D,shp-E-02,1,1,Eastbound,73200
2885100,E,2,CAPITOL SQUARE,,1,511E,shp-E-02,1,1,Eastbound,22800
4111080,E,4,CAPITOL SQUARE,,1,111E,shp-E-02,1,1,Eastbound,62340
2497080,E,4,CAPITOL SQUARE,,1,113E,shp-E-02,1,1,Eastbound,64200
4630090,E,6,CAPITOL SQUARE,,1,412E,shp-E-02,1,1,Eastbound,76800
1330080,E,4,CAPITOL SQUARE,,1,113E,shp-E-02,1,1,Eastbound,51480
3416090,E,6,CAPITOL SQUARE,,1,411E,shp-E-02,1,1,Eastbound,44400
2502080,E,4,CAPITOL SQUARE,,1,115E,shp-E-02,1,1,Eastbound,33540
2680100,E,2,CAPITOL SQUARE,,1,512E,shp-E-02,1,1,Eastbound,69600
906010,E,5,CAPITOL SQUARE,,1,312E,shp-E-02,1,1,Eastbound,62400
4976090,E,6,CAPITOL SQUARE,,1,411E,shp-E-02,1,1,Eastbound,80400
3054070,E,1,CAPITOL SQUARE,,1,212E,shp-E-02,1,1,Eastbound,40800
2147010,E,5,CAPITOL SQUARE,,1,312E,shp-E-02,1,1,Eastbound,69600
3201080,E,4,CAPITOL SQUARE,,1,114E,shp-E-02,1,1,Eastbound,35400
3571010,E,5,CAPITOL SQUARE,,1,311E,shp-E-02,1,1,Eastbound,44400
832100,E,2,CAPITOL SQUARE,,1,512E,shp-E-02,1,1,Eastbound,48000
1751080,E,4,CAPITOL SQUARE,,1,116E,shp-E-02,1,1,Eastbound,29700
4140100,E,2,CAPITOL SQUARE,,1,512E,shp-E-02,1,1,Eastbound,40800
3849100,E,2,CAPITOL SQUARE,,1,511E,shp-E-02,1,1,Eastbound,44400
2861100,E,2,CAPITOL SQUARE,,1,511E,shp-E-02,1,1,Eastbound,66000
2019020,E,3,CAPITOL SQUARE,,1,113D,shp-E-02,1,1,Eastbound,48000
195090,E,6,CAPITOL SQUARE,,1,411E,shp-E-02,1,1,Eastbound,30000
3767070,E,1,CAPITOL SQUARE,,1,212E,shp-E-02,1,1,Eastbound,33600
4364090,E,6,CAPITOL SQUARE,,1,412E,shp-E-02,1,1,Eastbound,33600
2631020,E,3,CAPITOL SQUARE,,1,115E,shp-E-02,1,1,Eastbound,58680
2116080,E,4,CAPITOL SQUARE,,1,117E,shp-E-02,1,1,Eastbound,27780
3267100,E,2,CAPITOL SQUARE,,1,511E,shp-E-02,1,1,Eastbound,58800
2835020,E,3,MCKEE,,0,117E,shp-E-51,1,1,Westbound,24960
3269080,E,4,MCKEE,,0,113D,shp-E-51,1,1,Westbound,77160
4148020,E,3,MCKEE,,0,113E,shp-E-51,1,1,Westbound,48360
3246080,E,4,MCKEE,,0,114E,shp-E-51,1,1,Westbound,19560
